,案例1,案例2,sim_w2v,sim_original,sim_vsm,sim_BERT,sim_Human
928,0425\17.json,0425\84.json,0.7,0.67,0.611010093,0.816210563,0.669730159
929,0425\17.json,0425\85.json,0.52,0.478,0.542137477,0.703352181,0.512645531
930,0425\17.json,0425\86.json,0.628,0.599,0.612372436,0.821757385,0.696381215
931,0425\17.json,0425\87.json,0.536,0.517,0.530722778,0.783981586,0.4775
932,0425\17.json,0425\88.json,0.54,0.511,0.542137477,0.683683178,0.633063492
933,0425\17.json,0425\89.json,0.608,0.523,0.529150262,0.745148059,0.547791062
934,0425\17.json,0425\9.json,0.656,0.648,0.642364055,0.741055323,0.633063492
935,0425\17.json,0425\90.json,0.574,0.574,0.596962006,0.715798227,0.567779997
936,0425\17.json,0425\91.json,0.651,0.56,0.529150262,0.77018794,0.512645531
937,0425\17.json,0425\92.json,0.632,0.596,0.56,0.824002638,0.669730159
938,0425\17.json,0425\93.json,0.547,0.535,0.542137477,0.720811388,0.4775
939,0425\17.json,0425\94.json,0.583,0.578,0.642364055,0.695727926,0.567779997
940,0425\17.json,0425\95.json,0.617,0.596,0.596962006,0.720707541,0.633063492
941,0425\17.json,0425\96.json,0.504,0.478,0.509901951,0.80723433,0.516793898
942,0425\17.json,0425\97.json,0.511,0.503,0.509901951,0.769209012,0.4775
943,0425\17.json,0425\98.json,0.638,0.619,0.571547607,0.73097142,0.633063492
944,0425\17.json,0425\99.json,0.527,0.508,0.482807879,0.736108075,0.4775
945,0425\18.json,0425\19.json,0.699,0.686,0.641623653,0.566630734,0.777832642
946,0425\18.json,0425\2.json,0.786,0.781,0.745241314,0.616935567,0.831303756
947,0425\18.json,0425\20.json,0.688,0.675,0.701646415,0.62106314,0.771290243
948,0425\18.json,0425\21.json,0.674,0.636,0.59914469,0.620762006,0.747203286
949,0425\18.json,0425\22.json,0.684,0.658,0.641940739,0.523095924,0.6975
950,0425\18.json,0425\23.json,0.648,0.648,0.695181697,0.678319545,0.689867248
951,0425\18.json,0425\24.json,0.615,0.591,0.666794859,0.697932641,0.572803756
952,0425\18.json,0425\25.json,0.654,0.613,0.566138517,0.510485878,0.6975
953,0425\18.json,0425\26.json,0.526,0.468,0.600480577,0.652969907,0.516
954,0425\18.json,0425\27.json,0.688,0.633,0.640512615,0.530386595,0.736
955,0425\18.json,0425\28.json,0.705,0.67,0.668993608,0.63120189,0.747203286
956,0425\18.json,0425\29.json,0.661,0.636,0.627181508,0.578491573,0.6975
957,0425\18.json,0425\3.json,0.509,0.483,0.613940614,0.634155932,0.4775
958,0425\18.json,0425\30.json,0.544,0.528,0.615384615,0.652857249,0.5435
959,0425\18.json,0425\31.json,0.729,0.704,0.668993608,0.744162233,0.792803756
960,0425\18.json,0425\32.json,0.509,0.466,0.543557307,0.77817454,0.512285054
961,0425\18.json,0425\33.json,0.604,0.557,0.576923077,0.768847386,0.633063492
962,0425\18.json,0425\34.json,0.761,0.749,0.67936622,0.703123758,0.784390073
963,0425\18.json,0425\35.json,0.653,0.617,0.560448538,0.699781276,0.722096748
964,0425\18.json,0425\36.json,0.651,0.613,0.613940614,0.627968814,0.6975
965,0425\18.json,0425\37.json,0.672,0.647,0.684736788,0.718668788,0.740544309
966,0425\18.json,0425\38.json,0.527,0.489,0.647150229,0.648662468,0.563588617
967,0425\18.json,0425\39.json,0.538,0.5,0.629889779,0.611641588,0.4775
968,0425\18.json,0425\4.json,0.603,0.591,0.695181697,0.673759059,0.584007042
969,0425\18.json,0425\40.json,0.628,0.59,0.637377439,0.543783396,0.6975
970,0425\18.json,0425\41.json,0.513,0.5,0.585369407,0.385730508,0.534303756
971,0425\18.json,0425\42.json,0.684,0.658,0.600480577,0.678009838,0.6975
972,0425\18.json,0425\43.json,0.701,0.662,0.654288656,0.685103313,0.7745
973,0425\18.json,0425\44.json,0.698,0.665,0.680544654,0.722174941,0.768946186
974,0425\18.json,0425\45.json,0.526,0.489,0.627181508,0.585514177,0.520544309
975,0425\18.json,0425\46.json,0.715,0.704,0.680544654,0.586928977,0.754303756
976,0425\18.json,0425\47.json,0.771,0.747,0.736074738,0.695003541,0.809285054
977,0425\18.json,0425\48.json,0.575,0.557,0.695181697,0.642648979,0.577348064
978,0425\18.json,0425\49.json,0.677,0.652,0.654288656,0.753651702,0.765141056
979,0425\18.json,0425\5.json,0.707,0.67,0.640512615,0.740679068,0.747203286
980,0425\18.json,0425\50.json,0.485,0.459,0.560448538,0.729832943,0.4775
981,0425\18.json,0425\51.json,0.631,0.59,0.5204165,0.606482791,0.6975
982,0425\18.json,0425\52.json,0.583,0.557,0.668993608,0.748106607,0.563588617
983,0425\18.json,0425\53.json,0.492,0.455,0.543557307,0.666634375,0.4775
984,0425\18.json,0425\54.json,0.696,0.679,0.571771875,0.53067521,0.794298394
985,0425\18.json,0425\55.json,0.768,0.759,0.745241314,0.650774218,0.831303756
986,0425\18.json,0425\56.json,0.574,0.478,0.55634864,0.565402618,0.527203286
987,0425\18.json,0425\57.json,0.674,0.636,0.641940739,0.704321212,0.6975
988,0425\18.json,0425\58.json,0.47,0.432,0.501745206,0.589395613,0.4775
989,0425\18.json,0425\59.json,0.47,0.432,0.501745206,0.575187333,0.4775
990,0425\18.json,0425\6.json,0.759,0.72,0.720576692,0.699192809,0.816773395
991,0425\18.json,0425\60.json,0.627,0.517,0.504504595,0.667733735,0.5215
992,0425\18.json,0425\61.json,0.682,0.654,0.630061919,0.733359458,0.752038439
993,0425\18.json,0425\62.json,0.48,0.432,0.513552591,0.648697539,0.4775
994,0425\18.json,0425\63.json,0.564,0.552,0.582685633,0.400217201,0.514686787
995,0425\18.json,0425\64.json,0.487,0.432,0.526234812,0.672423846,0.4775
996,0425\18.json,0425\65.json,0.683,0.658,0.641940739,0.522068166,0.754303756
997,0425\18.json,0425\66.json,0.47,0.432,0.526234812,0.554548829,0.4775
998,0425\18.json,0425\67.json,0.566,0.554,0.603881085,0.456726916,0.591791062
999,0425\18.json,0425\68.json,0.513,0.5,0.566138517,0.659337647,0.4995
1000,0425\18.json,0425\69.json,0.492,0.432,0.513552591,0.645177301,0.4775
1001,0425\18.json,0425\7.json,0.772,0.772,0.634022958,0.5706545,0.767430585
1002,0425\18.json,0425\70.json,0.573,0.561,0.680544654,0.665160754,0.584007042
1003,0425\18.json,0425\71.json,0.775,0.759,0.730769231,0.565747195,0.831303756
1004,0425\18.json,0425\72.json,0.618,0.5,0.560448538,0.654512008,0.4775
1005,0425\18.json,0425\73.json,0.513,0.5,0.613940614,0.681910336,0.534303756
1006,0425\18.json,0425\74.json,0.513,0.5,0.572502574,0.679049245,0.526693496
1007,0425\18.json,0425\75.json,0.681,0.658,0.566138517,0.615546491,0.746693496
1008,0425\18.json,0425\76.json,0.539,0.51,0.546267781,0.679846618,0.533280181
1009,0425\18.json,0425\77.json,0.549,0.53,0.630061919,0.534540151,0.559231934
1010,0425\18.json,0425\78.json,0.525,0.512,0.627181508,0.488476522,0.537749481
1011,0425\18.json,0425\79.json,0.537,0.512,0.641940739,0.652478445,0.527203286
1012,0425\18.json,0425\8.json,0.698,0.668,0.668993608,0.735070368,0.740544309
1013,0425\18.json,0425\80.json,0.54,0.5,0.572502574,0.614972931,0.534303756
1014,0425\18.json,0425\81.json,0.674,0.636,0.528395949,0.663597825,0.724723611
1015,0425\18.json,0425\82.json,0.71,0.693,0.695181697,0.685396629,0.797348064
1016,0425\18.json,0425\83.json,0.48,0.432,0.539905525,0.50240653,0.4775
1017,0425\18.json,0425\84.json,0.689,0.658,0.641940739,0.673338488,0.754303756
1018,0425\18.json,0425\85.json,0.57,0.546,0.613395615,0.546585797,0.572803756
1019,0425\18.json,0425\86.json,0.586,0.538,0.600480577,0.597408793,0.682766778
1020,0425\18.json,0425\87.json,0.563,0.55,0.680544654,0.575911403,0.615203286
1021,0425\18.json,0425\88.json,0.679,0.636,0.613395615,0.702637632,0.7415
1022,0425\18.json,0425\89.json,0.643,0.557,0.630061919,0.5864336,0.56
1023,0425\18.json,0425\9.json,0.674,0.636,0.674881906,0.574593982,0.775329363
1024,0425\18.json,0425\90.json,0.514,0.478,0.585369407,0.693184914,0.4775
1025,0425\18.json,0425\91.json,0.698,0.582,0.667124385,0.736262811,0.634832642
1026,0425\18.json,0425\92.json,0.718,0.713,0.706018086,0.671033997,0.792803756
1027,0425\18.json,0425\93.json,0.479,0.466,0.572502574,0.602470573,0.5215
1028,0425\18.json,0425\94.json,0.5,0.443,0.584897652,0.574015369,0.527203286
1029,0425\18.json,0425\95.json,0.678,0.641,0.627181508,0.660199593,0.725901878
1030,0425\18.json,0425\96.json,0.577,0.537,0.615384615,0.607518946,0.598373671
1031,0425\18.json,0425\97.json,0.504,0.457,0.538461538,0.707305892,0.520544309
1032,0425\18.json,0425\98.json,0.705,0.693,0.680544654,0.672731068,0.7855
1033,0425\18.json,0425\99.json,0.536,0.523,0.582685633,0.522535818,0.547070109
1034,0425\19.json,0425\2.json,0.72,0.695,0.615840287,0.613222186,0.749354497
1035,0425\19.json,0425\20.json,0.772,0.765,0.731563521,0.660659502,0.829027635
1036,0425\19.json,0425\21.json,0.716,0.683,0.587944736,0.750509096,0.6975
1037,0425\19.json,0425\22.json,0.731,0.693,0.587944736,0.696893863,0.753069963
1038,0425\19.json,0425\23.json,0.652,0.639,0.642057883,0.671989627,0.740487953
1039,0425\19.json,0425\24.json,0.566,0.537,0.577350269,0.734239491,0.529354497
1040,0425\19.json,0425\25.json,0.705,0.658,0.518518519,0.699487952,0.761666667
1041,0425\19.json,0425\26.json,0.58,0.514,0.510688231,0.726256063,0.527203286
1042,0425\19.json,0425\27.json,0.723,0.658,0.549971941,0.646177579,0.747203286
1043,0425\19.json,0425\28.json,0.71,0.668,0.615457455,0.72733496,0.761666667
1044,0425\19.json,0425\29.json,0.706,0.67,0.574426958,0.507282986,0.6975
1045,0425\19.json,0425\3.json,0.554,0.514,0.559430928,0.766551639,0.541666667
1046,0425\19.json,0425\30.json,0.605,0.58,0.603881085,0.730529337,0.601916148
1047,0425\19.json,0425\31.json,0.728,0.708,0.656487952,0.668537837,0.749354497
1048,0425\19.json,0425\32.json,0.575,0.539,0.574426958,0.67154134,0.55462695
1049,0425\19.json,0425\33.json,0.634,0.579,0.528395949,0.657337528,0.678436177
1050,0425\19.json,0425\34.json,0.72,0.704,0.592592593,0.676495656,0.795613404
1051,0425\19.json,0425\35.json,0.693,0.668,0.589255651,0.699935435,0.719953656
1052,0425\19.json,0425\36.json,0.714,0.683,0.602464076,0.701246705,0.6975
1053,0425\19.json,0425\37.json,0.709,0.672,0.587944736,0.741322591,0.753069963
1054,0425\19.json,0425\38.json,0.571,0.539,0.589691975,0.693196153,0.4775
1055,0425\19.json,0425\39.json,0.564,0.525,0.573964021,0.73926643,0.4775
1056,0425\19.json,0425\4.json,0.517,0.5,0.561800648,0.679618607,0.529354497
1057,0425\19.json,0425\40.json,0.752,0.72,0.673575314,0.721071796,0.761666667
1058,0425\19.json,0425\41.json,0.58,0.573,0.615457455,0.652965619,0.574727182
1059,0425\19.json,0425\42.json,0.674,0.636,0.549971941,0.776807494,0.6975
1060,0425\19.json,0425\43.json,0.703,0.649,0.561800648,0.665609301,0.6975
1061,0425\19.json,0425\44.json,0.721,0.672,0.589255651,0.665752187,0.778997212
1062,0425\19.json,0425\45.json,0.542,0.5,0.533396461,0.764181139,0.533069963
1063,0425\19.json,0425\46.json,0.734,0.718,0.628539361,0.635434932,0.799057784
1064,0425\19.json,0425\47.json,0.668,0.624,0.561800648,0.711548411,0.729254265
1065,0425\19.json,0425\48.json,0.592,0.56,0.601929265,0.77191387,0.584924461
1066,0425\19.json,0425\49.json,0.719,0.677,0.601929265,0.692265611,0.775523619
1067,0425\19.json,0425\5.json,0.628,0.59,0.510688231,0.728023065,0.6975
1068,0425\19.json,0425\50.json,0.525,0.491,0.510688231,0.667723635,0.4775
1069,0425\19.json,0425\51.json,0.689,0.649,0.549971941,0.742668327,0.747203286
1070,0425\19.json,0425\52.json,0.516,0.478,0.533396461,0.696227148,0.4775
1071,0425\19.json,0425\53.json,0.604,0.56,0.574426958,0.70240324,0.4775
1072,0425\19.json,0425\54.json,0.742,0.731,0.561083608,0.673953721,0.794564363
1073,0425\19.json,0425\55.json,0.706,0.695,0.615840287,0.767182672,0.749354497
1074,0425\19.json,0425\56.json,0.604,0.512,0.545948683,0.636110324,0.4775
1075,0425\19.json,0425\57.json,0.702,0.67,0.629940788,0.681862013,0.761666667
1076,0425\19.json,0425\58.json,0.51,0.478,0.533396461,0.703086794,0.4775
1077,0425\19.json,0425\59.json,0.558,0.525,0.533396461,0.718526961,0.4775
1078,0425\19.json,0425\6.json,0.73,0.687,0.628539361,0.733738214,0.825175196
1079,0425\19.json,0425\60.json,0.616,0.5,0.462068853,0.643953345,0.517666321
1080,0425\19.json,0425\61.json,0.713,0.668,0.545544726,0.666813839,0.759590104
1081,0425\19.json,0425\62.json,0.569,0.537,0.545948683,0.742657064,0.541666667
1082,0425\19.json,0425\63.json,0.522,0.506,0.500319183,0.568169859,0.511446737
1083,0425\19.json,0425\64.json,0.594,0.548,0.559430928,0.668359237,0.527203286
1084,0425\19.json,0425\65.json,0.75,0.731,0.671936841,0.696626197,0.799057784
1085,0425\19.json,0425\66.json,0.532,0.5,0.559430928,0.577804596,0.541666667
1086,0425\19.json,0425\67.json,0.544,0.537,0.555555556,0.659289787,0.517666321
1087,0425\19.json,0425\68.json,0.479,0.455,0.481481481,0.720078575,0.49758316
1088,0425\19.json,0425\69.json,0.555,0.5,0.545948683,0.791660931,0.533069963
1089,0425\19.json,0425\7.json,0.671,0.658,0.518475847,0.715467262,0.729254265
1090,0425\19.json,0425\70.json,0.553,0.537,0.589255651,0.71546113,0.529354497
1091,0425\19.json,0425\71.json,0.723,0.695,0.603881085,0.752128212,0.749354497
1092,0425\19.json,0425\72.json,0.7,0.569,0.549971941,0.642533806,0.541666667
1093,0425\19.json,0425\73.json,0.567,0.56,0.645497224,0.812685309,0.593521164
1094,0425\19.json,0425\74.json,0.553,0.546,0.601929265,0.802615664,0.577977275
1095,0425\19.json,0425\75.json,0.733,0.718,0.592592593,0.721824878,0.784414256
1096,0425\19.json,0425\76.json,0.571,0.545,0.571793352,0.735632506,0.528420105
1097,0425\19.json,0425\77.json,0.565,0.537,0.545544726,0.668479629,0.564414256
1098,0425\19.json,0425\78.json,0.599,0.592,0.656487952,0.647033697,0.611087796
1099,0425\19.json,0425\79.json,0.549,0.514,0.545948683,0.767356909,0.541666667
1100,0425\19.json,0425\8.json,0.732,0.681,0.574426958,0.726021686,0.753069963
1101,0425\19.json,0425\80.json,0.58,0.546,0.601929265,0.604495761,0.593521164
1102,0425\19.json,0425\81.json,0.716,0.683,0.518518519,0.677057063,0.6975
1103,0425\19.json,0425\82.json,0.693,0.658,0.601929265,0.839876617,0.749354497
1104,0425\19.json,0425\83.json,0.546,0.514,0.573964021,0.691809821,0.533069963
1105,0425\19.json,0425\84.json,0.757,0.731,0.671936841,0.814739439,0.799057784
1106,0425\19.json,0425\85.json,0.515,0.5,0.561800648,0.585711321,0.529354497
1107,0425\19.json,0425\86.json,0.624,0.57,0.549971941,0.747367657,0.633063492
1108,0425\19.json,0425\87.json,0.571,0.564,0.667823071,0.695099133,0.557832642
1109,0425\19.json,0425\88.json,0.667,0.634,0.601929265,0.74931402,0.737666321
1110,0425\19.json,0425\89.json,0.557,0.466,0.509175077,0.845568231,0.517666321
1111,0425\19.json,0425\9.json,0.759,0.718,0.662266179,0.791214431,0.784824228
1112,0425\19.json,0425\90.json,0.542,0.5,0.533396461,0.769193177,0.541666667
1113,0425\19.json,0425\91.json,0.7,0.582,0.654653671,0.710753481,0.550833333
1114,0425\19.json,0425\92.json,0.718,0.695,0.615840287,0.720372535,0.749354497
1115,0425\19.json,0425\93.json,0.51,0.503,0.601929265,0.682930679,0.517666321
1116,0425\19.json,0425\94.json,0.58,0.523,0.573964021,0.761420634,0.541666667
1117,0425\19.json,0425\95.json,0.733,0.704,0.615457455,0.660654779,0.787593915
1118,0425\19.json,0425\96.json,0.521,0.476,0.528395949,0.66939398,0.509254265
1119,0425\19.json,0425\97.json,0.539,0.487,0.528395949,0.727432157,0.533069963
1120,0425\19.json,0425\98.json,0.752,0.745,0.707106781,0.683925401,0.833402605
1121,0425\19.json,0425\99.json,0.564,0.557,0.607530436,0.775817147,0.54100853
1122,0425\2.json,0425\20.json,0.774,0.749,0.715541753,0.750476107,0.76100853
1123,0425\2.json,0425\21.json,0.768,0.718,0.654653671,0.703545057,0.775605164
1124,0425\2.json,0425\22.json,0.784,0.749,0.698297249,0.755499998,0.734166667
1125,0425\2.json,0425\23.json,0.748,0.739,0.750651891,0.683081958,0.743063492
1126,0425\2.json,0425\24.json,0.724,0.703,0.8,0.711389524,0.6645
1127,0425\2.json,0425\25.json,0.726,0.672,0.615840287,0.705080647,0.725901878
1128,0425\2.json,0425\26.json,0.649,0.596,0.694022094,0.800955699,0.61800853
1129,0425\2.json,0425\27.json,0.776,0.727,0.734846923,0.840196289,0.819407312
1130,0425\2.json,0425\28.json,0.785,0.738,0.724882436,0.709947819,0.792110598
1131,0425\2.json,0425\29.json,0.741,0.704,0.682242292,0.688005819,0.734166667
1132,0425\2.json,0425\3.json,0.623,0.586,0.670820393,0.742259638,0.54100853
1133,0425\2.json,0425\30.json,0.627,0.599,0.666794859,0.762755789,0.534303756
1134,0425\2.json,0425\31.json,0.827,0.804,0.767522579,0.741167901,0.8845
1135,0425\2.json,0425\32.json,0.651,0.61,0.682242292,0.71169348,0.602460155
1136,0425\2.json,0425\33.json,0.712,0.667,0.706018086,0.779672923,0.713116335
1137,0425\2.json,0425\34.json,0.796,0.772,0.731310341,0.631077626,0.795211222
1138,0425\2.json,0425\35.json,0.75,0.716,0.653197265,0.696919516,0.79615406
1139,0425\2.json,0425\36.json,0.774,0.727,0.670820393,0.640846665,0.76100853
1140,0425\2.json,0425\37.json,0.792,0.761,0.741940827,0.763548547,0.804052838
1141,0425\2.json,0425\38.json,0.67,0.626,0.707106781,0.683270925,0.627097147
1142,0425\2.json,0425\39.json,0.663,0.629,0.734130348,0.669454018,0.590711816
1143,0425\2.json,0425\4.json,0.615,0.591,0.708949008,0.658727306,0.60053662
1144,0425\2.json,0425\40.json,0.788,0.738,0.7,0.725110513,0.76100853
1145,0425\2.json,0425\41.json,0.668,0.648,0.682242292,0.7530663,0.5875
1146,0425\2.json,0425\42.json,0.749,0.715,0.653197265,0.704598511,0.742407312
1147,0425\2.json,0425\43.json,0.801,0.767,0.750651891,0.763434619,0.87650853
1148,0425\2.json,0425\44.json,0.802,0.775,0.775671752,0.674296246,0.85692195
1149,0425\2.json,0425\45.json,0.618,0.569,0.682242292,0.675303786,0.565451621
1150,0425\2.json,0425\46.json,0.815,0.795,0.734846923,0.626877884,0.8075
1151,0425\2.json,0425\47.json,0.78,0.761,0.792354773,0.764017567,0.857907312
1152,0425\2.json,0425\48.json,0.713,0.702,0.834057656,0.677016648,0.673588617
1153,0425\2.json,0425\49.json,0.815,0.796,0.792354773,0.653753675,0.847097147
1154,0425\2.json,0425\5.json,0.718,0.67,0.653197265,0.692879544,0.747203286
1155,0425\2.json,0425\50.json,0.622,0.585,0.653197265,0.697405231,0.54100853
1156,0425\2.json,0425\51.json,0.736,0.683,0.612372436,0.707991944,0.6975
1157,0425\2.json,0425\52.json,0.646,0.614,0.724882436,0.681626724,0.608495929
1158,0425\2.json,0425\53.json,0.592,0.546,0.596962006,0.737525695,0.54100853
1159,0425\2.json,0425\54.json,0.746,0.73,0.583095189,0.781533975,0.78401668
1160,0425\2.json,0425\55.json,0.832,0.827,0.8,0.63379957,0.8845
1161,0425\2.json,0425\56.json,0.666,0.557,0.611010093,0.831433694,0.572110598
1162,0425\2.json,0425\57.json,0.8,0.749,0.741940827,0.677868906,0.742407312
1163,0425\2.json,0425\58.json,0.525,0.478,0.554321863,0.805195064,0.514166667
1164,0425\2.json,0425\59.json,0.558,0.508,0.554321863,0.752725705,0.503427249
1165,0425\2.json,0425\6.json,0.793,0.743,0.734846923,0.850079746,0.792110598
1166,0425\2.json,0425\60.json,0.63,0.523,0.548795472,0.693306167,0.564740678
1167,0425\2.json,0425\61.json,0.77,0.744,0.718132499,0.725777054,0.790978755
1168,0425\2.json,0425\62.json,0.627,0.582,0.654653671,0.779003349,0.555605164
1169,0425\2.json,0425\63.json,0.581,0.554,0.594225082,0.79068803,0.525507936
1170,0425\2.json,0425\64.json,0.609,0.555,0.626099034,0.70706703,0.552666667
1171,0425\2.json,0425\65.json,0.838,0.816,0.785584405,0.795601487,0.846
1172,0425\2.json,0425\66.json,0.545,0.495,0.581377674,0.683452448,0.514166667
1173,0425\2.json,0425\67.json,0.633,0.616,0.692820323,0.611884329,0.604594817
1174,0425\2.json,0425\68.json,0.525,0.5,0.577350269,0.824294731,0.505901878
1175,0425\2.json,0425\69.json,0.581,0.512,0.567366515,0.729281956,0.522407312
1176,0425\2.json,0425\7.json,0.779,0.772,0.646579087,0.712050458,0.777552843
1177,0425\2.json,0425\70.json,0.649,0.629,0.734846923,0.676935027,0.637203286
1178,0425\2.json,0425\71.json,0.92,0.909,0.902134222,0.750269124,0.923
1179,0425\2.json,0425\72.json,0.676,0.546,0.612372436,0.643713046,0.503427249
1180,0425\2.json,0425\73.json,0.616,0.591,0.670820393,0.743663894,0.5875
1181,0425\2.json,0425\74.json,0.568,0.546,0.625543242,0.745845139,0.54100853
1182,0425\2.json,0425\75.json,0.753,0.733,0.654330305,0.691638687,0.793546968
1183,0425\2.json,0425\76.json,0.588,0.561,0.63136415,0.759288447,0.564007936
